nomenclature,reporteriso3,productcode,reportername,partneriso3,partnername,year,tradeflowname,tradevaluein1000usd
H3,TZA,847730,Tanzania,USA,United States,2012,Import,8.906
H3,TZA,847730,Tanzania,WLD,World,2012,Export,25.092
H3,TZA,847730,Tanzania,WLD,World,2012,Import,1933.28
H3,TZA,847730,Tanzania,ZAF,South Africa,2012,Import,16.783
H3,TZA,847730,Tanzania,ZMB,Zambia,2012,Export,0.227
H3,TZA,847740,Tanzania,ARE,United Arab Emirates,2012,Import,0.282
H3,TZA,847740,Tanzania,CHN,China,2012,Import,71.194
H3,TZA,847740,Tanzania,CIV,Cote d'Ivoire,2012,Export,9.142
H3,TZA,847740,Tanzania,IND,India,2012,Import,5.972
H3,TZA,847740,Tanzania,KEN,Kenya,2012,Export,23.798
H3,TZA,847740,Tanzania,USA,United States,2012,Import,20.306
H3,TZA,847740,Tanzania,WLD,World,2012,Export,32.94
H3,TZA,847740,Tanzania,WLD,World,2012,Import,97.905
H3,TZA,847740,Tanzania,ZAF,South Africa,2012,Import,0.151
H3,TZA,847751,Tanzania,CHN,China,2012,Import,127.132
H3,TZA,847751,Tanzania,GBR,United Kingdom,2012,Import,0.015
H3,TZA,847751,Tanzania,IND,India,2012,Import,2.046
H3,TZA,847751,Tanzania,ITA,Italy,2012,Import,12.081
H3,TZA,847751,Tanzania,JPN,Japan,2012,Import,0.001
H3,TZA,847751,Tanzania,USA,United States,2012,Import,0.257
H3,TZA,847751,Tanzania,WLD,World,2012,Import,141.981
H3,TZA,847751,Tanzania,ZAF,South Africa,2012,Import,0.449
H3,TZA,847759,Tanzania,ARE,United Arab Emirates,2012,Import,0.482
H3,TZA,847759,Tanzania,BEL,Belgium,2012,Import,2.052
H3,TZA,847759,Tanzania,CHN,China,2012,Import,270.523
H3,TZA,847759,Tanzania,DEU,Germany,2012,Import,1.867
H3,TZA,847759,Tanzania,IND,India,2012,Import,151.018
H3,TZA,847759,Tanzania,WLD,World,2012,Export,0.6
H3,TZA,847759,Tanzania,WLD,World,2012,Import,425.942
H3,TZA,847780,Tanzania,ARE,United Arab Emirates,2012,Import,700.093
H3,TZA,847780,Tanzania,CAN,Canada,2012,Import,0.102
H3,TZA,847780,Tanzania,CHN,China,2012,Export,0.306
H3,TZA,847780,Tanzania,CHN,China,2012,Import,5845.08
H3,TZA,847780,Tanzania,CZE,Czech Republic,2012,Import,1219.21
H3,TZA,847780,Tanzania,DEU,Germany,2012,Import,511.391
H3,TZA,847780,Tanzania,DJI,Djibouti,2012,Import,0.044
H3,TZA,847780,Tanzania,GBR,United Kingdom,2012,Import,2670.86
H3,TZA,847780,Tanzania,HKG,"Hong Kong, China",2012,Import,0.025
H3,TZA,847780,Tanzania,IND,India,2012,Import,163.875
H3,TZA,847780,Tanzania,ITA,Italy,2012,Import,1.06
H3,TZA,847780,Tanzania,KOR,"Korea, Rep.",2012,Import,12.4
H3,TZA,847780,Tanzania,LBN,Lebanon,2012,Import,536.386
H3,TZA,847780,Tanzania,MOZ,Mozambique,2012,Export,98.014
H3,TZA,847780,Tanzania,NLD,Netherlands,2012,Import,4.491
H3,TZA,847780,Tanzania,NOR,Norway,2012,Import,49.026
H3,TZA,847780,Tanzania,PRK,"Korea, Dem. Rep.",2012,Import,0.578
H3,TZA,847780,Tanzania,TUR,Turkey,2012,Import,25.219
H3,TZA,847780,Tanzania,WLD,World,2012,Export,604.02
H3,TZA,847780,Tanzania,WLD,World,2012,Import,12045.6
H3,TZA,847780,Tanzania,ZAF,South Africa,2012,Export,505.7
H3,TZA,847780,Tanzania,ZAF,South Africa,2012,Import,0.051
H3,TZA,847790,Tanzania,ARE,United Arab Emirates,2012,Export,0.507
H3,TZA,847790,Tanzania,ARE,United Arab Emirates,2012,Import,7.161
H3,TZA,847790,Tanzania,ATG,Antigua and Barbuda,2012,Import,1.509
H3,TZA,847790,Tanzania,AUS,Australia,2012,Import,27.294
H3,TZA,847790,Tanzania,AUT,Austria,2012,Import,1.895
H3,TZA,847790,Tanzania,BEL,Belgium,2012,Import,268.314
H3,TZA,847790,Tanzania,CHE,Switzerland,2012,Import,12.611
H3,TZA,847790,Tanzania,CHN,China,2012,Import,291.786
H3,TZA,847790,Tanzania,CZE,Czech Republic,2012,Import,0.255
H3,TZA,847790,Tanzania,DEU,Germany,2012,Import,214.508
H3,TZA,847790,Tanzania,ECU,Ecuador,2012,Import,12.337
H3,TZA,847790,Tanzania,FRA,France,2012,Import,11.069
H3,TZA,847790,Tanzania,GBR,United Kingdom,2012,Import,10.118
H3,TZA,847790,Tanzania,HKG,"Hong Kong, China",2012,Import,15.746
H3,TZA,847790,Tanzania,IND,India,2012,Import,394.088
H3,TZA,847790,Tanzania,ITA,Italy,2012,Export,4.503
H3,TZA,847790,Tanzania,ITA,Italy,2012,Import,24.845
H3,TZA,847790,Tanzania,JPN,Japan,2012,Import,5.244
H3,TZA,847790,Tanzania,KEN,Kenya,2012,Import,0.324
H3,TZA,847790,Tanzania,KOR,"Korea, Rep.",2012,Import,3.39
H3,TZA,847790,Tanzania,LBN,Lebanon,2012,Import,168.493
H3,TZA,847790,Tanzania,LUX,Luxembourg,2012,Import,0.064
H3,TZA,847790,Tanzania,NLD,Netherlands,2012,Import,58.976
H3,TZA,847790,Tanzania,NOR,Norway,2012,Import,20.396
H3,TZA,847790,Tanzania,OMN,Oman,2012,Import,1.458
H3,TZA,847790,Tanzania,SGP,Singapore,2012,Import,4.865
H3,TZA,847790,Tanzania,USA,United States,2012,Import,20.283
H3,TZA,847790,Tanzania,WLD,World,2012,Export,5.01
H3,TZA,847790,Tanzania,WLD,World,2012,Import,1751.74
H3,TZA,847790,Tanzania,ZAF,South Africa,2012,Import,32.881
H3,TZA,847810,Tanzania,AUT,Austria,2012,Import,182.861
H3,TZA,847810,Tanzania,DEU,Germany,2012,Import,1.029
H3,TZA,847810,Tanzania,GBR,United Kingdom,2012,Import,12.532
H3,TZA,847810,Tanzania,MWI,Malawi,2012,Export,54.85
H3,TZA,847810,Tanzania,MWI,Malawi,2012,Import,27.315
H3,TZA,847810,Tanzania,POL,Poland,2012,Import,335.847
H3,TZA,847810,Tanzania,USA,United States,2012,Import,1.819
H3,TZA,847810,Tanzania,WLD,World,2012,Export,54.85
H3,TZA,847810,Tanzania,WLD,World,2012,Import,561.403
H3,TZA,847890,Tanzania,AGO,Angola,2012,Export,1.282
H3,TZA,847890,Tanzania,AGO,Angola,2012,Import,0.083
H3,TZA,847890,Tanzania,AUT,Austria,2012,Import,0.172
H3,TZA,847890,Tanzania,BRA,Brazil,2012,Import,6.187
H3,TZA,847890,Tanzania,CHN,China,2012,Import,5.132
H3,TZA,847890,Tanzania,DEU,Germany,2012,Import,27.519
H3,TZA,847890,Tanzania,GBR,United Kingdom,2012,Import,248.745
H3,TZA,847890,Tanzania,HKG,"Hong Kong, China",2012,Import,0.756
H3,TZA,847890,Tanzania,IND,India,2012,Import,0.288
H3,TZA,847890,Tanzania,ITA,Italy,2012,Import,50.494
H3,TZA,847890,Tanzania,KEN,Kenya,2012,Import,14.931
H3,TZA,847890,Tanzania,MWI,Malawi,2012,Import,0.438
H3,TZA,847890,Tanzania,NLD,Netherlands,2012,Import,61.698
H3,TZA,847890,Tanzania,OMN,Oman,2012,Import,0.273
H3,TZA,847890,Tanzania,POL,Poland,2012,Import,113.523
H3,TZA,847890,Tanzania,USA,United States,2012,Import,958.247
H3,TZA,847890,Tanzania,WLD,World,2012,Export,1.282
H3,TZA,847890,Tanzania,WLD,World,2012,Import,1543.17
H3,TZA,847890,Tanzania,ZAF,South Africa,2012,Import,50.377
H3,TZA,847890,Tanzania,ZWE,Zimbabwe,2012,Import,1.529
H3,TZA,847910,Tanzania,ARE,United Arab Emirates,2012,Import,184.587
H3,TZA,847910,Tanzania,BEL,Belgium,2012,Import,1615.4
H3,TZA,847910,Tanzania,BWA,Botswana,2012,Import,1.068
H3,TZA,847910,Tanzania,CHN,China,2012,Import,944.189
H3,TZA,847910,Tanzania,DEU,Germany,2012,Import,13.172
H3,TZA,847910,Tanzania,DNK,Denmark,2012,Import,5.362
H3,TZA,847910,Tanzania,FRA,France,2012,Import,3.462
H3,TZA,847910,Tanzania,GBR,United Kingdom,2012,Import,16.253
H3,TZA,847910,Tanzania,IND,India,2012,Import,29.998
H3,TZA,847910,Tanzania,ITA,Italy,2012,Import,2.011
H3,TZA,847910,Tanzania,KOR,"Korea, Rep.",2012,Import,0.067
H3,TZA,847910,Tanzania,MOZ,Mozambique,2012,Import,0.324
H3,TZA,847910,Tanzania,MWI,Malawi,2012,Import,54.563
H3,TZA,847910,Tanzania,QAT,Qatar,2012,Import,10.805
H3,TZA,847910,Tanzania,TUR,Turkey,2012,Import,323.769
H3,TZA,847910,Tanzania,UGA,Uganda,2012,Import,559.151
H3,TZA,847910,Tanzania,USA,United States,2012,Import,15.025
H3,TZA,847910,Tanzania,WLD,World,2012,Export,6.495
H3,TZA,847910,Tanzania,WLD,World,2012,Import,4183.59
H3,TZA,847910,Tanzania,ZAF,South Africa,2012,Import,404.383
H3,TZA,847910,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,6.495
H3,TZA,847920,Tanzania,CHN,China,2012,Import,216.373
H3,TZA,847920,Tanzania,DNK,Denmark,2012,Import,15.482
H3,TZA,847920,Tanzania,IND,India,2012,Import,183.445
H3,TZA,847920,Tanzania,LKA,Sri Lanka,2012,Import,0.075
H3,TZA,847920,Tanzania,WLD,World,2012,Export,0.417
H3,TZA,847920,Tanzania,WLD,World,2012,Import,415.531
H3,TZA,847920,Tanzania,ZAF,South Africa,2012,Import,0.156
H3,TZA,847920,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,0.417
H3,TZA,847930,Tanzania,CHN,China,2012,Import,37.172
H3,TZA,847930,Tanzania,GBR,United Kingdom,2012,Import,1.28
H3,TZA,847930,Tanzania,ITA,Italy,2012,Import,5.915
H3,TZA,847930,Tanzania,NLD,Netherlands,2012,Import,0.155
H3,TZA,847930,Tanzania,WLD,World,2012,Import,44.522
H3,TZA,847940,Tanzania,ARE,United Arab Emirates,2012,Import,2.551
H3,TZA,847940,Tanzania,AUS,Australia,2012,Import,2.966
H3,TZA,847940,Tanzania,BEL,Belgium,2012,Import,2.192
H3,TZA,847940,Tanzania,CHN,China,2012,Import,2.418
H3,TZA,847940,Tanzania,GBR,United Kingdom,2012,Export,66.265
H3,TZA,847940,Tanzania,IND,India,2012,Import,143.807
H3,TZA,847940,Tanzania,KEN,Kenya,2012,Import,0.041
H3,TZA,847940,Tanzania,KOR,"Korea, Rep.",2012,Import,0.066
H3,TZA,847940,Tanzania,RWA,Rwanda,2012,Export,0.218
H3,TZA,847940,Tanzania,UGA,Uganda,2012,Export,0.61
H3,TZA,847940,Tanzania,WLD,World,2012,Export,226.9
H3,TZA,847940,Tanzania,WLD,World,2012,Import,154.115
H3,TZA,847940,Tanzania,ZAF,South Africa,2012,Export,159.807
H3,TZA,847940,Tanzania,ZAF,South Africa,2012,Import,0.074
H3,TZA,847950,Tanzania,CHE,Switzerland,2012,Import,0.063
H3,TZA,847950,Tanzania,DNK,Denmark,2012,Import,29.512
H3,TZA,847950,Tanzania,WLD,World,2012,Import,29.575
H3,TZA,847960,Tanzania,ARE,United Arab Emirates,2012,Import,2.216
H3,TZA,847960,Tanzania,AUS,Australia,2012,Import,7.389
H3,TZA,847960,Tanzania,AUT,Austria,2012,Import,2.053
H3,TZA,847960,Tanzania,BHR,Bahrain,2012,Import,0.021
H3,TZA,847960,Tanzania,CHN,China,2012,Import,4.953
H3,TZA,847960,Tanzania,GBR,United Kingdom,2012,Export,0.101
H3,TZA,847960,Tanzania,GBR,United Kingdom,2012,Import,23.52
H3,TZA,847960,Tanzania,IND,India,2012,Import,34.675
H3,TZA,847960,Tanzania,IRN,"Iran, Islamic Rep.",2012,Import,1.504
H3,TZA,847960,Tanzania,ITA,Italy,2012,Import,0.801
H3,TZA,847960,Tanzania,KEN,Kenya,2012,Import,0.359
H3,TZA,847960,Tanzania,MOZ,Mozambique,2012,Import,0.044
H3,TZA,847960,Tanzania,NLD,Netherlands,2012,Import,47.979
H3,TZA,847960,Tanzania,SWE,Sweden,2012,Import,0.711
H3,TZA,847960,Tanzania,WLD,World,2012,Export,0.101
H3,TZA,847960,Tanzania,WLD,World,2012,Import,131.051
H3,TZA,847981,Tanzania,ARE,United Arab Emirates,2012,Import,207.71
H3,TZA,847981,Tanzania,CHN,China,2012,Import,1.505
H3,TZA,847981,Tanzania,FRA,France,2012,Import,8.725
H3,TZA,847981,Tanzania,GBR,United Kingdom,2012,Import,2.038
H3,TZA,847981,Tanzania,IND,India,2012,Import,0.113
H3,TZA,847981,Tanzania,KEN,Kenya,2012,Import,0.317
H3,TZA,847981,Tanzania,NOR,Norway,2012,Import,5.078
H3,TZA,847981,Tanzania,PAK,Pakistan,2012,Import,8.102
H3,TZA,847981,Tanzania,USA,United States,2012,Import,0.054
H3,TZA,847981,Tanzania,WLD,World,2012,Import,237.716
H3,TZA,847981,Tanzania,ZAF,South Africa,2012,Import,4.074
H3,TZA,847982,Tanzania,ARE,United Arab Emirates,2012,Import,36.241
H3,TZA,847982,Tanzania,AUS,Australia,2012,Import,149.468
H3,TZA,847982,Tanzania,CHN,China,2012,Import,286.17
H3,TZA,847982,Tanzania,DEU,Germany,2012,Import,1.428
H3,TZA,847982,Tanzania,GBR,United Kingdom,2012,Import,7.28
H3,TZA,847982,Tanzania,IND,India,2012,Import,71.498
H3,TZA,847982,Tanzania,ITA,Italy,2012,Export,4.067
H3,TZA,847982,Tanzania,ITA,Italy,2012,Import,1.943
H3,TZA,847982,Tanzania,KEN,Kenya,2012,Export,0.072
H3,TZA,847982,Tanzania,KEN,Kenya,2012,Import,1.191
H3,TZA,847982,Tanzania,KOR,"Korea, Rep.",2012,Import,0.771
H3,TZA,847982,Tanzania,LKA,Sri Lanka,2012,Export,31.685
H3,TZA,847982,Tanzania,MYS,Malaysia,2012,Import,17.956
H3,TZA,847982,Tanzania,NOR,Norway,2012,Import,5.719
H3,TZA,847982,Tanzania,SGP,Singapore,2012,Import,1.716
H3,TZA,847982,Tanzania,UGA,Uganda,2012,Import,0.041
H3,TZA,847982,Tanzania,USA,United States,2012,Import,60.606
H3,TZA,847982,Tanzania,WLD,World,2012,Export,35.824
H3,TZA,847982,Tanzania,WLD,World,2012,Import,649.161
H3,TZA,847982,Tanzania,ZAF,South Africa,2012,Import,7.133
H3,TZA,847989,Tanzania,AGO,Angola,2012,Import,71.734
H3,TZA,847989,Tanzania,ARE,United Arab Emirates,2012,Import,408.589
H3,TZA,847989,Tanzania,AUS,Australia,2012,Import,39.681
H3,TZA,847989,Tanzania,BEL,Belgium,2012,Import,217.035
H3,TZA,847989,Tanzania,BRA,Brazil,2012,Import,5.142
H3,TZA,847989,Tanzania,BWA,Botswana,2012,Import,0.69
H3,TZA,847989,Tanzania,CAN,Canada,2012,Import,60.551
H3,TZA,847989,Tanzania,CHN,China,2012,Import,1161.04
H3,TZA,847989,Tanzania,CMR,Cameroon,2012,Export,41.061
H3,TZA,847989,Tanzania,CMR,Cameroon,2012,Import,9.706
H3,TZA,847989,Tanzania,COG,"Congo, Rep.",2012,Export,24
H3,TZA,847989,Tanzania,COG,"Congo, Rep.",2012,Import,14.581
H3,TZA,847989,Tanzania,DEU,Germany,2012,Import,1082.37
H3,TZA,847989,Tanzania,DNK,Denmark,2012,Import,11.767
H3,TZA,847989,Tanzania,EGY,"Egypt, Arab Rep.",2012,Export,116.276
H3,TZA,847989,Tanzania,EGY,"Egypt, Arab Rep.",2012,Import,15.536
H3,TZA,847989,Tanzania,FRA,France,2012,Import,47.407
H3,TZA,847989,Tanzania,GAB,Gabon,2012,Import,9.947
H3,TZA,847989,Tanzania,GBR,United Kingdom,2012,Export,168.059
H3,TZA,847989,Tanzania,GBR,United Kingdom,2012,Import,1948.57
H3,TZA,847989,Tanzania,GHA,Ghana,2012,Import,36.449
H3,TZA,847989,Tanzania,HKG,"Hong Kong, China",2012,Import,0.351
H3,TZA,847989,Tanzania,IND,India,2012,Import,649.376
H3,TZA,847989,Tanzania,IRN,"Iran, Islamic Rep.",2012,Export,0.101
H3,TZA,847989,Tanzania,ITA,Italy,2012,Export,21.514
H3,TZA,847989,Tanzania,ITA,Italy,2012,Import,2444.37
H3,TZA,847989,Tanzania,JPN,Japan,2012,Import,26.295
H3,TZA,847989,Tanzania,KEN,Kenya,2012,Export,572.798
H3,TZA,847989,Tanzania,KEN,Kenya,2012,Import,95.497
H3,TZA,847989,Tanzania,KOR,"Korea, Rep.",2012,Import,1.129
H3,TZA,847989,Tanzania,LKA,Sri Lanka,2012,Import,14.129
H3,TZA,847989,Tanzania,MDG,Madagascar,2012,Import,2.977
H3,TZA,847989,Tanzania,MEX,Mexico,2012,Import,18.558
H3,TZA,847989,Tanzania,MOZ,Mozambique,2012,Export,13.091
H3,TZA,847989,Tanzania,MYS,Malaysia,2012,Import,2673.43
H3,TZA,847989,Tanzania,NAM,Namibia,2012,Export,3456.62
H3,TZA,847989,Tanzania,NAM,Namibia,2012,Import,312.376
H3,TZA,847989,Tanzania,NGA,Nigeria,2012,Import,1.673
H3,TZA,847989,Tanzania,NLD,Netherlands,2012,Import,0.076
H3,TZA,847989,Tanzania,NOR,Norway,2012,Import,1251.48
H3,TZA,847989,Tanzania,PAK,Pakistan,2012,Import,4.448
H3,TZA,847989,Tanzania,PAN,Panama,2012,Import,508.891
H3,TZA,847989,Tanzania,POL,Poland,2012,Import,5.715
H3,TZA,847989,Tanzania,QAT,Qatar,2012,Import,0.006
H3,TZA,847989,Tanzania,RUS,Russian Federation,2012,Import,800.78
H3,TZA,847989,Tanzania,SGP,Singapore,2012,Export,5.595
H3,TZA,847989,Tanzania,SGP,Singapore,2012,Import,140.955
H3,TZA,847989,Tanzania,SWE,Sweden,2012,Export,0.668
H3,TZA,847989,Tanzania,SWE,Sweden,2012,Import,0.993
H3,TZA,847989,Tanzania,THA,Thailand,2012,Import,224.759
H3,TZA,847989,Tanzania,TUR,Turkey,2012,Import,45.104
H3,TZA,847989,Tanzania,UGA,Uganda,2012,Import,2.06
H3,TZA,847989,Tanzania,USA,United States,2012,Export,39.347
H3,TZA,847989,Tanzania,USA,United States,2012,Import,2351.22
H3,TZA,847989,Tanzania,WLD,World,2012,Export,4475.27
H3,TZA,847989,Tanzania,WLD,World,2012,Import,17749.4
H3,TZA,847989,Tanzania,ZAF,South Africa,2012,Import,954.953
H3,TZA,847989,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Export,3.347
H3,TZA,847989,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Import,5.005
H3,TZA,847989,Tanzania,ZMB,Zambia,2012,Export,12.793
H3,TZA,847989,Tanzania,ZMB,Zambia,2012,Import,71.957
H3,TZA,847990,Tanzania,AGO,Angola,2012,Import,8.481
H3,TZA,847990,Tanzania,ARE,United Arab Emirates,2012,Import,51.17
H3,TZA,847990,Tanzania,AUS,Australia,2012,Import,50.239
H3,TZA,847990,Tanzania,BEL,Belgium,2012,Import,460.724
H3,TZA,847990,Tanzania,CAN,Canada,2012,Import,55.661
H3,TZA,847990,Tanzania,CHE,Switzerland,2012,Import,0.237
H3,TZA,847990,Tanzania,CHN,China,2012,Import,343.598
H3,TZA,847990,Tanzania,CMR,Cameroon,2012,Import,2.87
H3,TZA,847990,Tanzania,COG,"Congo, Rep.",2012,Import,52.489
H3,TZA,847990,Tanzania,CYP,Cyprus,2012,Import,18.069
H3,TZA,847990,Tanzania,DEU,Germany,2012,Import,166.3
H3,TZA,847990,Tanzania,DNK,Denmark,2012,Import,5.501
H3,TZA,847990,Tanzania,DZA,Algeria,2012,Import,0.603
H3,TZA,847990,Tanzania,EGY,"Egypt, Arab Rep.",2012,Import,2.583
H3,TZA,847990,Tanzania,ESP,Spain,2012,Import,6.559
H3,TZA,847990,Tanzania,FIN,Finland,2012,Import,106.374
H3,TZA,847990,Tanzania,FRA,France,2012,Import,19.311
H3,TZA,847990,Tanzania,GAB,Gabon,2012,Import,23.04
H3,TZA,847990,Tanzania,GBR,United Kingdom,2012,Export,734.728
H3,TZA,847990,Tanzania,GBR,United Kingdom,2012,Import,561.564
H3,TZA,847990,Tanzania,GHA,Ghana,2012,Import,1.4
H3,TZA,847990,Tanzania,GIN,Guinea,2012,Export,0.303
H3,TZA,847990,Tanzania,GNQ,Equatorial Guinea,2012,Import,31.067
H3,TZA,847990,Tanzania,HKG,"Hong Kong, China",2012,Import,2.368
H3,TZA,847990,Tanzania,IDN,Indonesia,2012,Import,2.528
H3,TZA,847990,Tanzania,IND,India,2012,Import,492.971
H3,TZA,847990,Tanzania,IRQ,Iraq,2012,Import,4.804
H3,TZA,847990,Tanzania,ISR,Israel,2012,Import,2.831
H3,TZA,847990,Tanzania,ITA,Italy,2012,Export,4.531
H3,TZA,847990,Tanzania,ITA,Italy,2012,Import,56.638
H3,TZA,847990,Tanzania,JPN,Japan,2012,Import,101.69
H3,TZA,847990,Tanzania,KEN,Kenya,2012,Export,56.319
H3,TZA,847990,Tanzania,KEN,Kenya,2012,Import,34.864
H3,TZA,847990,Tanzania,KOR,"Korea, Rep.",2012,Import,0.635
H3,TZA,847990,Tanzania,KWT,Kuwait,2012,Import,1.088
H3,TZA,847990,Tanzania,LKA,Sri Lanka,2012,Import,0.984
H3,TZA,847990,Tanzania,MOZ,Mozambique,2012,Export,8.492
H3,TZA,847990,Tanzania,MOZ,Mozambique,2012,Import,0.335
H3,TZA,847990,Tanzania,MUS,Mauritius,2012,Import,6.497
H3,TZA,847990,Tanzania,MYS,Malaysia,2012,Import,3.701
H3,TZA,847990,Tanzania,NAM,Namibia,2012,Export,37.257
H3,TZA,847990,Tanzania,NGA,Nigeria,2012,Import,0.339
H3,TZA,847990,Tanzania,NLD,Netherlands,2012,Import,55.147
H3,TZA,847990,Tanzania,NOR,Norway,2012,Export,81.34
H3,TZA,847990,Tanzania,NOR,Norway,2012,Import,2351.65
H3,TZA,847990,Tanzania,QAT,Qatar,2012,Import,43.376
H3,TZA,847990,Tanzania,SAU,Saudi Arabia,2012,Import,1.223
H3,TZA,847990,Tanzania,SGP,Singapore,2012,Export,6.464
H3,TZA,847990,Tanzania,SGP,Singapore,2012,Import,79.361
H3,TZA,847990,Tanzania,SWE,Sweden,2012,Import,0.588
H3,TZA,847990,Tanzania,TUR,Turkey,2012,Import,122.25
H3,TZA,847990,Tanzania,UGA,Uganda,2012,Export,16.162
H3,TZA,847990,Tanzania,UGA,Uganda,2012,Import,1.267
H3,TZA,847990,Tanzania,UKR,Ukraine,2012,Import,91.249
H3,TZA,847990,Tanzania,USA,United States,2012,Export,159.515
H3,TZA,847990,Tanzania,USA,United States,2012,Import,1753.79
H3,TZA,847990,Tanzania,WLD,World,2012,Export,1105.22
H3,TZA,847990,Tanzania,WLD,World,2012,Import,8342.79
H3,TZA,847990,Tanzania,ZAF,South Africa,2012,Export,0.112
H3,TZA,847990,Tanzania,ZAF,South Africa,2012,Import,1148.34
H3,TZA,847990,Tanzania,ZAR,"Congo, Dem. Rep.",2012,Import,9.304
H3,TZA,848010,Tanzania,ARE,United Arab Emirates,2012,Import,0.036
H3,TZA,848010,Tanzania,BDI,Burundi,2012,Export,0.061
H3,TZA,848010,Tanzania,CHN,China,2012,Import,15.293
H3,TZA,848010,Tanzania,FRA,France,2012,Import,2.712
H3,TZA,848010,Tanzania,GBR,United Kingdom,2012,Import,0.075
H3,TZA,848010,Tanzania,KEN,Kenya,2012,Import,4.481
H3,TZA,848010,Tanzania,USA,United States,2012,Import,1.072
H3,TZA,848010,Tanzania,WLD,World,2012,Export,0.061
H3,TZA,848010,Tanzania,WLD,World,2012,Import,32.132
H3,TZA,848010,Tanzania,YEM,Yemen,2012,Import,8.463
H3,TZA,848020,Tanzania,ARE,United Arab Emirates,2012,Import,0.746
H3,TZA,848020,Tanzania,CHN,China,2012,Import,98.66
H3,TZA,848020,Tanzania,GBR,United Kingdom,2012,Import,0.903
H3,TZA,848020,Tanzania,HKG,"Hong Kong, China",2012,Import,0.261
H3,TZA,848020,Tanzania,KEN,Kenya,2012,Import,0.497
H3,TZA,848020,Tanzania,WLD,World,2012,Import,101.982
H3,TZA,848020,Tanzania,ZAF,South Africa,2012,Import,0.915
H3,TZA,848030,Tanzania,CHN,China,2012,Import,4.483
H3,TZA,848030,Tanzania,DEU,Germany,2012,Import,1.723
H3,TZA,848030,Tanzania,KOR,"Korea, Rep.",2012,Import,0.009
H3,TZA,848030,Tanzania,UGA,Uganda,2012,Export,0.367
H3,TZA,848030,Tanzania,WLD,World,2012,Export,0.367
H3,TZA,848030,Tanzania,WLD,World,2012,Import,7.037
H3,TZA,848030,Tanzania,ZAF,South Africa,2012,Import,0.822
H3,TZA,848041,Tanzania,CHN,China,2012,Import,953.305
H3,TZA,848041,Tanzania,GBR,United Kingdom,2012,Import,3.02
H3,TZA,848041,Tanzania,HKG,"Hong Kong, China",2012,Import,0.213
H3,TZA,848041,Tanzania,IND,India,2012,Import,28.89
H3,TZA,848041,Tanzania,WLD,World,2012,Import,987.641
H3,TZA,848041,Tanzania,ZAF,South Africa,2012,Import,2.213
H3,TZA,848049,Tanzania,ARE,United Arab Emirates,2012,Import,12.087
H3,TZA,848049,Tanzania,BEL,Belgium,2012,Import,217.807
H3,TZA,848049,Tanzania,BGD,Bangladesh,2012,Import,0.005
H3,TZA,848049,Tanzania,CHN,China,2012,Import,831.948
H3,TZA,848049,Tanzania,DEU,Germany,2012,Import,107.389
H3,TZA,848049,Tanzania,DNK,Denmark,2012,Import,0.006
H3,TZA,848049,Tanzania,GBR,United Kingdom,2012,Import,78.339
H3,TZA,848049,Tanzania,HKG,"Hong Kong, China",2012,Import,150.494
H3,TZA,848049,Tanzania,IND,India,2012,Import,198.616
H3,TZA,848049,Tanzania,ITA,Italy,2012,Import,43.126
H3,TZA,848049,Tanzania,KEN,Kenya,2012,Export,8.607
H3,TZA,848049,Tanzania,KOR,"Korea, Rep.",2012,Import,0.331
H3,TZA,848049,Tanzania,SGP,Singapore,2012,Import,3.908
H3,TZA,848049,Tanzania,TUR,Turkey,2012,Import,41.845
H3,TZA,848049,Tanzania,WLD,World,2012,Export,8.607
H3,TZA,848049,Tanzania,WLD,World,2012,Import,1688.31
H3,TZA,848049,Tanzania,ZAF,South Africa,2012,Import,2.414
H3,TZA,848050,Tanzania,BEL,Belgium,2012,Import,241.866
H3,TZA,848050,Tanzania,CHN,China,2012,Import,77.86
H3,TZA,848050,Tanzania,ESP,Spain,2012,Import,26.106
H3,TZA,848050,Tanzania,HKG,"Hong Kong, China",2012,Import,0.75
H3,TZA,848050,Tanzania,HRV,Croatia,2012,Import,26.862
H3,TZA,848050,Tanzania,ITA,Italy,2012,Import,72.269
H3,TZA,848050,Tanzania,LBN,Lebanon,2012,Import,0.24
H3,TZA,848050,Tanzania,SWE,Sweden,2012,Import,0.274
H3,TZA,848050,Tanzania,TUR,Turkey,2012,Import,0.945
H3,TZA,848050,Tanzania,WLD,World,2012,Import,654.023
H3,TZA,848060,Tanzania,AUT,Austria,2012,Import,69.969
H3,TZA,848060,Tanzania,CHN,China,2012,Import,155.527
H3,TZA,848060,Tanzania,DEU,Germany,2012,Import,40.295
H3,TZA,848060,Tanzania,GBR,United Kingdom,2012,Import,0.587
H3,TZA,848060,Tanzania,IND,India,2012,Import,31.152
H3,TZA,848060,Tanzania,KOR,"Korea, Rep.",2012,Import,1.124
H3,TZA,848060,Tanzania,USA,United States,2012,Import,4.338
H3,TZA,848060,Tanzania,WLD,World,2012,Import,302.992
H3,TZA,848071,Tanzania,ARE,United Arab Emirates,2012,Import,12.144
